Vol(mV),Time(s),Relative Mois,Temperature(C)
504,26240,0.381818182,-1.66
503,26250,0.384848485,-1.66
503,26260,0.384848485,-1.66
503,26270,0.384848485,-1.17
503,26280,0.384848485,-1.66
504,26290,0.381818182,-1.66
504,26300,0.381818182,-1.66
504,26310,0.381818182,-1.17
503,26320,0.384848485,-1.66
503,26330,0.384848485,-1.66
503,26340,0.384848485,-1.66
503,26350,0.384848485,-2.15
503,26360,0.384848485,-1.66
503,26370,0.384848485,-1.17
503,26380,0.384848485,-1.66
503,26390,0.384848485,-1.17
503,26400,0.384848485,-1.17
503,26410,0.384848485,-1.66
503,26420,0.384848485,-2.15
503,26430,0.384848485,-1.66
503,26440,0.384848485,-1.17
503,26450,0.384848485,-1.66
504,26460,0.381818182,-1.17
504,26470,0.381818182,-1.66
504,26480,0.381818182,-1.17
503,26490,0.384848485,-1.66
504,26500,0.381818182,-1.17
503,26510,0.384848485,-1.66
503,26520,0.384848485,-1.17
503,26530,0.384848485,-1.17
503,26540,0.384848485,-1.66
503,26550,0.384848485,-1.17
504,26560,0.381818182,-1.66
504,26570,0.381818182,-1.17
504,26580,0.381818182,-1.17
504,26590,0.381818182,-1.17
503,26600,0.384848485,-1.17
503,26610,0.384848485,-1.66
504,26620,0.381818182,-1.17
503,26630,0.384848485,-1.17
503,26640,0.384848485,-1.17
503,26650,0.384848485,-1.17
503,26660,0.384848485,-1.17
503,26670,0.384848485,-1.66
503,26680,0.384848485,-1.17
503,26690,0.384848485,-1.17
503,26700,0.384848485,-1.17
504,26710,0.381818182,-1.66
503,26720,0.384848485,-1.66
504,26730,0.381818182,-1.17
504,26740,0.381818182,-1.17
504,26750,0.381818182,-1.17
504,26760,0.381818182,-1.17
504,26770,0.381818182,-1.66
503,26780,0.384848485,-1.66
503,26790,0.384848485,-1.17
504,26800,0.381818182,-1.17
503,26810,0.384848485,-1.66
503,26820,0.384848485,-1.17
504,26830,0.381818182,-1.17
503,26840,0.384848485,-2.15
503,26850,0.384848485,-1.66
503,26860,0.384848485,-1.66
503,26870,0.384848485,-1.66
503,26880,0.384848485,-1.66
503,26890,0.384848485,-1.66
503,26900,0.384848485,-1.17
503,26910,0.384848485,-1.17
503,26920,0.384848485,-2.15
504,26930,0.381818182,-1.66
503,26940,0.384848485,-1.17
504,26950,0.381818182,-1.17
504,26960,0.381818182,-1.66
504,26970,0.381818182,-1.66
503,26980,0.384848485,-1.17
503,26990,0.384848485,-1.17
503,27000,0.384848485,-1.66
503,27010,0.384848485,-1.17
503,27020,0.384848485,-2.15
503,27030,0.384848485,-1.66
503,27040,0.384848485,-2.15
503,27050,0.384848485,-0.68
503,27060,0.384848485,-1.66
503,27070,0.384848485,-1.66
503,27080,0.384848485,-1.17
503,27090,0.384848485,-1.17
503,27100,0.384848485,-2.15
503,27110,0.384848485,-1.17
503,27120,0.384848485,-2.15
503,27130,0.384848485,-1.17
503,27140,0.384848485,-1.66
503,27150,0.384848485,-1.66
503,27160,0.384848485,-1.66
503,27170,0.384848485,-1.17
503,27180,0.384848485,-1.17
503,27190,0.384848485,-1.17
503,27200,0.384848485,-1.17
503,27210,0.384848485,-1.66
503,27220,0.384848485,-1.17
504,27230,0.381818182,-2.15
503,27240,0.384848485,-1.17
503,27250,0.384848485,-1.17
504,27260,0.381818182,-1.17
503,27270,0.384848485,-1.17
504,27280,0.381818182,-1.17
504,27290,0.381818182,-1.17
504,27300,0.381818182,-1.66
503,27310,0.384848485,-0.68
504,27320,0.381818182,-1.17
504,27330,0.381818182,-1.66
503,27340,0.384848485,-1.66
503,27350,0.384848485,-1.17
504,27360,0.381818182,-1.17
504,27370,0.381818182,-0.68
504,27380,0.381818182,-1.17
503,27390,0.384848485,-1.17
504,27400,0.381818182,-1.17
503,27410,0.384848485,-1.66
504,27420,0.381818182,-1.17
503,27430,0.384848485,-1.66
503,27440,0.384848485,-1.17
503,27450,0.384848485,-1.17
504,27460,0.381818182,-1.66
503,27470,0.384848485,-1.66
504,27480,0.381818182,-1.17
504,27490,0.381818182,-1.66
503,27500,0.384848485,-1.17
503,27510,0.384848485,-1.17
503,27520,0.384848485,-1.66
503,27530,0.384848485,-1.17
504,27540,0.381818182,-1.66
504,27550,0.381818182,-1.66
504,27560,0.381818182,-1.66
503,27570,0.384848485,-1.66
504,27580,0.381818182,-1.17
503,27590,0.384848485,-1.17
503,27600,0.384848485,-0.68
504,27610,0.381818182,-1.66
503,27620,0.384848485,-1.17
503,27630,0.384848485,-1.17
503,27640,0.384848485,-1.66
503,27650,0.384848485,-1.17
503,27660,0.384848485,-1.66
503,27670,0.384848485,-1.17
503,27680,0.384848485,-1.17
504,27690,0.381818182,-1.66
504,27700,0.381818182,-1.17
504,27710,0.381818182,-1.17
504,27720,0.381818182,-1.17
503,27730,0.384848485,-1.17
503,27740,0.384848485,-1.17
504,27750,0.381818182,-1.17
504,27760,0.381818182,-1.17
504,27770,0.381818182,-1.17
504,27780,0.381818182,-1.66
503,27790,0.384848485,-1.17
504,27800,0.381818182,-1.66
503,27810,0.384848485,-1.17
503,27820,0.384848485,-1.66
504,27830,0.381818182,-1.17
504,27840,0.381818182,-0.68
504,27850,0.381818182,-1.17
504,27860,0.381818182,-1.17
503,27870,0.384848485,-1.17
504,27880,0.381818182,-1.66
504,27890,0.381818182,-1.66
504,27900,0.381818182,-1.17
503,27910,0.384848485,-1.17
504,27920,0.381818182,-1.17
503,27930,0.384848485,-1.66
504,27940,0.381818182,-1.17
503,27950,0.384848485,-1.66
503,27960,0.384848485,-1.66
503,27970,0.384848485,-1.17
504,27980,0.381818182,-1.66
503,27990,0.384848485,-1.17
504,28000,0.381818182,-1.66
503,28010,0.384848485,-1.17
504,28020,0.381818182,-1.66
504,28030,0.381818182,-1.66
503,28040,0.384848485,-1.17
503,28050,0.384848485,-2.15
503,28060,0.384848485,-1.17
503,28070,0.384848485,-1.17
503,28080,0.384848485,-1.17
503,28090,0.384848485,-1.17
503,28100,0.384848485,-1.17
503,28110,0.384848485,-1.17
503,28120,0.384848485,-1.17
503,28130,0.384848485,-1.17
503,28140,0.384848485,-1.66
503,28150,0.384848485,-1.17
503,28160,0.384848485,-1.66
504,28170,0.381818182,-1.17
504,28180,0.381818182,-1.66
503,28190,0.384848485,-1.17
503,28200,0.384848485,-1.17
503,28210,0.384848485,-1.17
504,28220,0.381818182,-1.66
503,28230,0.384848485,-1.17
503,28240,0.384848485,-1.17
504,28250,0.381818182,-1.17
504,28260,0.381818182,-1.17
503,28270,0.384848485,-1.17
503,28280,0.384848485,-1.66
503,28290,0.384848485,-1.66
503,28300,0.384848485,-1.17
503,28310,0.384848485,-1.17
503,28320,0.384848485,-1.17
504,28330,0.381818182,-1.17
503,28340,0.384848485,-1.17
503,28350,0.384848485,-1.17
503,28360,0.384848485,-1.66
503,28370,0.384848485,-1.66
503,28380,0.384848485,-1.17
503,28390,0.384848485,-1.17
503,28400,0.384848485,-1.17
503,28410,0.384848485,-1.17
504,28420,0.381818182,-1.17
503,28430,0.384848485,-1.17
504,28440,0.381818182,-1.66
504,28450,0.381818182,-1.66
503,28460,0.384848485,-1.66
503,28470,0.384848485,-1.17
504,28480,0.381818182,-1.17
503,28490,0.384848485,-1.17
504,28500,0.381818182,-1.17
503,28510,0.384848485,-1.17
503,28520,0.384848485,-1.17
504,28530,0.381818182,-1.66
503,28540,0.384848485,-1.17
504,28550,0.381818182,-1.66
503,28560,0.384848485,-1.17
503,28570,0.384848485,-1.17
503,28580,0.384848485,-1.17
504,28590,0.381818182,-1.17
503,28600,0.384848485,-1.17
504,28610,0.381818182,-1.66
504,28620,0.381818182,-1.17
503,28630,0.384848485,-1.17
504,28640,0.381818182,-1.66
503,28650,0.384848485,-1.17
503,28660,0.384848485,-1.17
503,28670,0.384848485,-1.66
503,28680,0.384848485,-1.66
504,28690,0.381818182,-1.66
504,28700,0.381818182,-1.66
503,28710,0.384848485,-1.17
504,28720,0.381818182,-1.17
503,28730,0.384848485,-1.66
504,28740,0.381818182,-0.68
504,28750,0.381818182,-1.66
503,28760,0.384848485,-2.15
503,28770,0.384848485,-1.66
504,28780,0.381818182,-1.17
503,28790,0.384848485,-0.68
503,28800,0.384848485,-1.66
504,28810,0.381818182,-1.17
504,28820,0.381818182,-1.17
503,28830,0.384848485,-1.17
504,28840,0.381818182,-1.66
503,28850,0.384848485,-1.66
503,28860,0.384848485,-1.66
503,28870,0.384848485,-2.15
503,28880,0.384848485,-1.17
504,28890,0.381818182,-1.66
503,28900,0.384848485,-1.66
504,28910,0.381818182,-0.68
503,28920,0.384848485,-1.17
503,28930,0.384848485,-1.66
504,28940,0.381818182,-1.17
504,28950,0.381818182,-1.66
503,28960,0.384848485,-1.66
503,28970,0.384848485,-1.17
504,28980,0.381818182,-1.17
503,28990,0.384848485,-1.66
503,29000,0.384848485,-1.17
503,29010,0.384848485,-1.17
503,29020,0.384848485,-2.15
503,29030,0.384848485,-1.17
503,29040,0.384848485,-1.17
503,29050,0.384848485,-1.17
504,29060,0.381818182,-1.66
503,29070,0.384848485,-1.17
504,29080,0.381818182,-1.66
503,29090,0.384848485,-1.17
503,29100,0.384848485,-1.17
503,29110,0.384848485,-1.17
504,29120,0.381818182,-1.17
504,29130,0.381818182,-1.66
504,29140,0.381818182,-1.17
503,29150,0.384848485,-1.17
503,29160,0.384848485,-1.17
503,29170,0.384848485,-1.17
503,29180,0.384848485,-1.17
504,29190,0.381818182,-1.17
504,29200,0.381818182,-1.66
504,29210,0.381818182,-1.17
503,29220,0.384848485,-1.17
503,29230,0.384848485,-1.17
503,29240,0.384848485,-1.17
503,29250,0.384848485,-1.17
503,29260,0.384848485,-1.17
504,29270,0.381818182,-1.17
504,29280,0.381818182,-1.17
504,29290,0.381818182,-1.17
504,29300,0.381818182,-2.15
503,29310,0.384848485,-1.17
503,29320,0.384848485,-1.17
503,29330,0.384848485,-1.66
504,29340,0.381818182,-1.17
504,29350,0.381818182,-1.66
504,29360,0.381818182,-1.66
504,29370,0.381818182,-1.17
504,29380,0.381818182,-1.66
504,29390,0.381818182,-1.17
504,29400,0.381818182,-1.66
503,29410,0.384848485,-1.66
504,29420,0.381818182,-1.66
503,29430,0.384848485,-1.66
503,29440,0.384848485,-1.17
504,29450,0.381818182,-1.17
503,29460,0.384848485,-1.17
503,29470,0.384848485,-1.66
503,29480,0.384848485,-1.66
504,29490,0.381818182,-1.17
503,29500,0.384848485,-1.17
504,29510,0.381818182,-0.68
503,29520,0.384848485,-1.66
504,29530,0.381818182,-1.66
504,29540,0.381818182,-0.68
504,29550,0.381818182,-1.17
503,29560,0.384848485,-1.17
504,29570,0.381818182,-0.68
503,29580,0.384848485,-1.17
503,29590,0.384848485,-1.17
504,29600,0.381818182,-1.66
503,29610,0.384848485,-1.66
504,29620,0.381818182,-1.66
503,29630,0.384848485,-1.17
504,29640,0.381818182,-1.66
504,29650,0.381818182,-1.66
503,29660,0.384848485,-1.66
504,29670,0.381818182,-1.17
504,29680,0.381818182,-1.66
504,29690,0.381818182,-2.15
503,29700,0.384848485,-1.66
503,29710,0.384848485,-1.17
503,29720,0.384848485,-1.17
503,29730,0.384848485,-1.66
504,29740,0.381818182,-2.15
503,29750,0.384848485,-1.17
503,29760,0.384848485,-1.17
504,29770,0.381818182,-1.17
503,29780,0.384848485,-1.66
503,29790,0.384848485,-1.66
503,29800,0.384848485,-1.66
503,29810,0.384848485,-1.17
504,29820,0.381818182,-1.66
503,29830,0.384848485,-1.66
504,29840,0.381818182,-0.68
503,29850,0.384848485,-1.66
503,29860,0.384848485,-1.17
504,29870,0.381818182,-1.17
503,29880,0.384848485,-1.66
503,29890,0.384848485,-1.66
503,29900,0.384848485,-1.17
503,29910,0.384848485,-1.17
504,29920,0.381818182,-1.17
503,29930,0.384848485,-1.17
503,29940,0.384848485,-1.17
504,29950,0.381818182,-1.66
504,29960,0.381818182,-1.17
503,29970,0.384848485,-1.66
503,29980,0.384848485,-1.66
504,29990,0.381818182,-1.17
503,30000,0.384848485,-1.17
503,30010,0.384848485,-1.66
503,30020,0.384848485,-1.17
504,30030,0.381818182,-2.15
504,30040,0.381818182,-1.66
503,30050,0.384848485,-1.17
504,30060,0.381818182,-1.66
504,30070,0.381818182,-1.66
504,30080,0.381818182,-1.66
503,30090,0.384848485,-1.66
504,30100,0.381818182,-2.15
503,30110,0.384848485,-1.17
504,30120,0.381818182,-1.17
503,30130,0.384848485,-1.17
504,30140,0.381818182,-2.15
504,30150,0.381818182,-1.66
504,30160,0.381818182,-1.17
504,30170,0.381818182,-1.17
504,30180,0.381818182,-1.66
503,30190,0.384848485,-1.17
503,30200,0.384848485,-1.17
504,30210,0.381818182,-1.66
504,30220,0.381818182,-1.66
503,30230,0.384848485,-1.17
503,30240,0.384848485,-1.17
504,30250,0.381818182,-1.66
504,30260,0.381818182,-0.68
503,30270,0.384848485,-1.66
503,30280,0.384848485,-1.66
503,30290,0.384848485,-1.17
503,30300,0.384848485,-1.17
503,30310,0.384848485,-1.66
504,30320,0.381818182,-1.17
504,30330,0.381818182,-0.68
503,30340,0.384848485,-1.17
504,30350,0.381818182,-1.17
504,30360,0.381818182,-1.17
503,30370,0.384848485,-1.66
504,30380,0.381818182,-1.17
504,30390,0.381818182,-1.66
504,30400,0.381818182,-1.17
503,30410,0.384848485,-1.17
503,30420,0.384848485,-1.17
503,30430,0.384848485,-1.66
503,30440,0.384848485,-1.17
504,30450,0.381818182,-1.17
503,30460,0.384848485,-1.17
503,30470,0.384848485,-1.17
504,30480,0.381818182,-1.17
503,30490,0.384848485,-1.17
504,30500,0.381818182,-1.17
504,30510,0.381818182,-1.66
503,30520,0.384848485,-1.66
503,30530,0.384848485,-1.17
503,30540,0.384848485,-2.15
504,30550,0.381818182,-1.66
504,30560,0.381818182,-1.66
504,30570,0.381818182,-1.17
504,30580,0.381818182,-1.17
504,30590,0.381818182,-1.17
504,30600,0.381818182,-1.17
503,30610,0.384848485,-1.17
503,30620,0.384848485,-1.66
504,30630,0.381818182,-1.66
504,30640,0.381818182,-1.66
504,30650,0.381818182,-1.17
504,30660,0.381818182,-1.17
503,30670,0.384848485,-1.66
503,30680,0.384848485,-1.66
503,30690,0.384848485,-1.17
504,30700,0.381818182,-1.66
504,30710,0.381818182,-0.68
503,30720,0.384848485,-1.17
503,30730,0.384848485,-0.68
503,30740,0.384848485,-1.66
504,30750,0.381818182,-1.66
504,30760,0.381818182,-1.17
504,30770,0.381818182,-1.66
504,30780,0.381818182,-1.17
503,30790,0.384848485,-1.17
504,30800,0.381818182,-1.66
504,30810,0.381818182,-1.17
504,30820,0.381818182,-1.17
504,30830,0.381818182,-2.15
504,30840,0.381818182,-1.17
504,30850,0.381818182,-1.66
504,30860,0.381818182,-1.17
504,30870,0.381818182,-1.66
504,30880,0.381818182,-0.68
504,30890,0.381818182,-0.68
504,30900,0.381818182,-1.66
503,30910,0.384848485,-1.17
503,30920,0.384848485,-1.66
504,30930,0.381818182,-1.66
504,30940,0.381818182,-1.66
503,30950,0.384848485,-1.17
503,30960,0.384848485,-1.66
503,30970,0.384848485,-1.17
504,30980,0.381818182,-1.17
503,30990,0.384848485,-1.17
503,31000,0.384848485,-1.17
504,31010,0.381818182,-1.17
503,31020,0.384848485,-1.17
504,31030,0.381818182,-1.17
504,31040,0.381818182,-1.17
504,31050,0.381818182,-1.17
504,31060,0.381818182,-1.66
504,31070,0.381818182,-1.66
504,31080,0.381818182,-1.17
503,31090,0.384848485,-1.66
503,31100,0.384848485,-1.17
504,31110,0.381818182,-1.66
504,31120,0.381818182,-1.17
504,31130,0.381818182,-1.17
504,31140,0.381818182,-0.68
504,31150,0.381818182,-1.17
503,31160,0.384848485,-1.66
504,31170,0.381818182,-1.66
504,31180,0.381818182,-0.68
503,31190,0.384848485,-0.68
504,31200,0.381818182,-1.17
504,31210,0.381818182,-1.17
504,31220,0.381818182,-0.68
504,31230,0.381818182,-0.68
504,31240,0.381818182,-0.68
504,31250,0.381818182,-1.17
504,31260,0.381818182,-1.17
504,31270,0.381818182,-1.66
504,31280,0.381818182,-1.17
504,31290,0.381818182,-1.66
504,31300,0.381818182,-1.17
504,31310,0.381818182,-1.17
504,31320,0.381818182,-0.68
504,31330,0.381818182,-1.17
504,31340,0.381818182,-1.17
504,31350,0.381818182,-1.17
504,31360,0.381818182,-0.68
504,31370,0.381818182,-1.17
504,31380,0.381818182,-1.17
504,31390,0.381818182,-1.66
504,31400,0.381818182,-1.17
504,31410,0.381818182,-1.17
503,31420,0.384848485,-0.68
504,31430,0.381818182,-1.17
504,31440,0.381818182,-1.17
503,31450,0.384848485,-1.17
503,31460,0.384848485,-1.17
504,31470,0.381818182,-1.17
503,31480,0.384848485,-1.17
504,31490,0.381818182,-1.17
504,31500,0.381818182,-1.17
503,31510,0.384848485,-1.66
504,31520,0.381818182,-1.17
504,31530,0.381818182,-1.17
504,31540,0.381818182,-1.17
504,31550,0.381818182,-0.68
504,31560,0.381818182,-1.17
504,31570,0.381818182,-0.68
504,31580,0.381818182,-1.17
504,31590,0.381818182,-1.17
504,31600,0.381818182,-1.17
504,31610,0.381818182,-1.66
504,31620,0.381818182,-1.17
504,31630,0.381818182,-1.17
503,31640,0.384848485,-1.17
504,31650,0.381818182,-0.68
504,31660,0.381818182,-0.68
504,31670,0.381818182,-1.66
504,31680,0.381818182,-0.68
503,31690,0.384848485,-1.17
504,31700,0.381818182,-1.17
504,31710,0.381818182,-0.68
503,31720,0.384848485,-1.17
503,31730,0.384848485,-1.17
504,31740,0.381818182,-0.68
504,31750,0.381818182,-0.68
504,31760,0.381818182,-1.66
504,31770,0.381818182,-1.17
504,31780,0.381818182,-1.17
504,31790,0.381818182,-0.68
504,31800,0.381818182,-0.68
504,31810,0.381818182,-1.66
504,31820,0.381818182,-1.66
504,31830,0.381818182,-0.68
504,31840,0.381818182,-0.68
504,31850,0.381818182,-1.17
504,31860,0.381818182,-0.68
503,31870,0.384848485,-1.66
504,31880,0.381818182,-1.17
504,31890,0.381818182,-0.68
504,31900,0.381818182,-1.17
504,31910,0.381818182,-1.17
504,31920,0.381818182,-1.17
504,31930,0.381818182,-1.66
503,31940,0.384848485,-0.68
504,31950,0.381818182,-1.17
504,31960,0.381818182,-1.17
504,31970,0.381818182,-0.68
503,31980,0.384848485,-1.17
504,31990,0.381818182,-0.68
504,32000,0.381818182,-1.17
504,32010,0.381818182,-1.66
503,32020,0.384848485,-0.68
504,32030,0.381818182,-1.66
504,32040,0.381818182,-1.66
503,32050,0.384848485,-1.17
504,32060,0.381818182,-1.17
504,32070,0.381818182,-1.17
504,32080,0.381818182,-1.66
503,32090,0.384848485,-1.17
504,32100,0.381818182,-1.17
504,32110,0.381818182,-1.17
503,32120,0.384848485,-1.66
504,32130,0.381818182,-1.17
504,32140,0.381818182,-1.66
504,32150,0.381818182,-1.66
503,32160,0.384848485,-2.15
504,32170,0.381818182,-1.17
504,32180,0.381818182,-1.17
504,32190,0.381818182,-0.68
503,32200,0.384848485,-1.17
504,32210,0.381818182,-1.66
504,32220,0.381818182,-1.66
504,32230,0.381818182,-1.17
504,32240,0.381818182,-1.17
504,32250,0.381818182,-1.17
503,32260,0.384848485,-1.66
504,32270,0.381818182,-1.17
504,32280,0.381818182,-1.17
504,32290,0.381818182,-0.68
504,32300,0.381818182,-1.17
504,32310,0.381818182,-1.17
504,32320,0.381818182,-1.17
503,32330,0.384848485,-0.68
504,32340,0.381818182,-0.68
504,32350,0.381818182,-0.68
504,32360,0.381818182,-0.68
504,32370,0.381818182,-1.17
504,32380,0.381818182,-0.68
504,32390,0.381818182,-1.17
504,32400,0.381818182,-0.68
504,32410,0.381818182,-0.68
503,32420,0.384848485,-1.17
503,32430,0.384848485,-1.17
503,32440,0.384848485,-1.17
504,32450,0.381818182,-1.66
504,32460,0.381818182,-1.66
504,32470,0.381818182,-0.68
504,32480,0.381818182,-1.66
504,32490,0.381818182,-1.17
504,32500,0.381818182,-1.17
504,32510,0.381818182,-1.66
504,32520,0.381818182,-1.17
504,32530,0.381818182,-1.66
504,32540,0.381818182,-0.68
504,32550,0.381818182,-1.66
504,32560,0.381818182,-1.17
504,32570,0.381818182,-0.68
504,32580,0.381818182,-1.66
504,32590,0.381818182,-0.68
504,32600,0.381818182,-1.17
504,32610,0.381818182,-1.17
504,32620,0.381818182,-0.68
504,32630,0.381818182,-1.17
504,32640,0.381818182,-0.68
504,32650,0.381818182,-0.68
504,32660,0.381818182,-0.68
504,32670,0.381818182,-0.68
504,32680,0.381818182,-0.68
504,32690,0.381818182,-1.17
504,32700,0.381818182,-0.68
504,32710,0.381818182,-0.68
503,32720,0.384848485,-1.17
504,32730,0.381818182,-1.66
504,32740,0.381818182,-0.68
504,32750,0.381818182,-1.17
504,32760,0.381818182,-1.17
504,32770,0.381818182,-0.68
504,32780,0.381818182,-1.66
504,32790,0.381818182,-1.17
504,32800,0.381818182,-0.68
503,32810,0.384848485,-0.68
504,32820,0.381818182,-0.68
504,32830,0.381818182,-1.66
504,32840,0.381818182,-1.17
503,32850,0.384848485,-1.17
504,32860,0.381818182,-1.66
504,32870,0.381818182,-1.17
504,32880,0.381818182,-1.66
504,32890,0.381818182,-0.68
504,32900,0.381818182,-1.66
504,32910,0.381818182,-1.17
504,32920,0.381818182,-1.17
504,32930,0.381818182,-1.17
504,32940,0.381818182,-0.68
504,32950,0.381818182,-1.17
504,32960,0.381818182,-1.66
504,32970,0.381818182,-1.17
504,32980,0.381818182,-0.68
504,32990,0.381818182,-0.68
504,33000,0.381818182,-1.17
504,33010,0.381818182,-0.68
504,33020,0.381818182,-0.68
504,33030,0.381818182,-1.17
504,33040,0.381818182,-1.17
504,33050,0.381818182,-0.68
504,33060,0.381818182,-1.66
504,33070,0.381818182,-1.17
504,33080,0.381818182,-1.66
504,33090,0.381818182,-1.66
504,33100,0.381818182,-1.17
504,33110,0.381818182,-1.17
504,33120,0.381818182,-1.17
504,33130,0.381818182,-0.68
504,33140,0.381818182,-1.17
504,33150,0.381818182,-1.17
504,33160,0.381818182,-1.17
504,33170,0.381818182,-1.17
504,33180,0.381818182,-0.68
504,33190,0.381818182,-1.17
504,33200,0.381818182,-1.17
504,33210,0.381818182,-1.17
504,33220,0.381818182,-1.17
504,33230,0.381818182,-0.68
504,33240,0.381818182,-0.68
504,33250,0.381818182,-1.17
504,33260,0.381818182,-1.17
504,33270,0.381818182,-1.66
504,33280,0.381818182,-1.17
504,33290,0.381818182,-1.17
504,33300,0.381818182,-0.68
504,33310,0.381818182,-0.68
504,33320,0.381818182,-1.17
504,33330,0.381818182,-1.17
504,33340,0.381818182,-0.68
503,33350,0.384848485,-1.17
504,33360,0.381818182,-1.17
504,33370,0.381818182,-1.17
504,33380,0.381818182,-1.17
504,33390,0.381818182,-0.68
504,33400,0.381818182,-1.17
504,33410,0.381818182,-1.66
503,33420,0.384848485,-1.66
503,33430,0.384848485,-0.68
504,33440,0.381818182,-1.17
503,33450,0.384848485,-1.66
503,33460,0.384848485,-1.17
504,33470,0.381818182,-1.66
504,33480,0.381818182,-1.66
504,33490,0.381818182,-1.66
504,33500,0.381818182,-1.66
503,33510,0.384848485,-1.17
504,33520,0.381818182,-1.66
504,33530,0.381818182,-0.68
504,33540,0.381818182,-0.68
504,33550,0.381818182,-1.17
504,33560,0.381818182,-0.68
503,33570,0.384848485,-0.68
503,33580,0.384848485,-1.17
503,33590,0.384848485,-1.66
503,33600,0.384848485,-1.17
504,33610,0.381818182,-1.17
504,33620,0.381818182,-0.68
503,33630,0.384848485,-0.68
504,33640,0.381818182,-1.17
504,33650,0.381818182,-0.68
504,33660,0.381818182,-1.17
504,33670,0.381818182,-1.17
504,33680,0.381818182,-1.66
503,33690,0.384848485,-0.68
504,33700,0.381818182,-0.68
504,33710,0.381818182,-1.17
504,33720,0.381818182,-1.66
504,33730,0.381818182,-1.66
504,33740,0.381818182,-1.17
504,33750,0.381818182,-1.17
504,33760,0.381818182,-1.17
504,33770,0.381818182,-1.17
504,33780,0.381818182,-1.17
504,33790,0.381818182,-1.17
504,33800,0.381818182,-1.17
504,33810,0.381818182,-0.68
504,33820,0.381818182,-0.68
504,33830,0.381818182,-1.66
504,33840,0.381818182,-1.17
504,33850,0.381818182,-0.68
504,33860,0.381818182,-1.66
504,33870,0.381818182,-1.17
504,33880,0.381818182,-1.17
504,33890,0.381818182,-1.17
504,33900,0.381818182,-1.66
504,33910,0.381818182,-1.17
504,33920,0.381818182,-0.68
504,33930,0.381818182,-1.17
504,33940,0.381818182,-0.68
504,33950,0.381818182,-1.17
504,33960,0.381818182,-0.68
504,33970,0.381818182,-0.68
504,33980,0.381818182,-0.68
504,33990,0.381818182,-1.17
504,34000,0.381818182,-0.68
504,34010,0.381818182,-1.66
504,34020,0.381818182,-0.68
504,34030,0.381818182,-1.17
504,34040,0.381818182,-1.17
504,34050,0.381818182,-1.66
504,34060,0.381818182,-1.17
504,34070,0.381818182,-0.68
504,34080,0.381818182,-0.68
504,34090,0.381818182,-0.68
504,34100,0.381818182,-0.68
504,34110,0.381818182,-1.17
504,34120,0.381818182,-1.17
504,34130,0.381818182,-1.17
504,34140,0.381818182,-1.17
504,34150,0.381818182,-1.66
504,34160,0.381818182,-0.68
504,34170,0.381818182,-1.66
504,34180,0.381818182,-1.17
504,34190,0.381818182,-1.17
504,34200,0.381818182,-1.66
504,34210,0.381818182,-1.17
503,34220,0.384848485,-1.17
504,34230,0.381818182,-1.66
504,34240,0.381818182,-1.17
504,34250,0.381818182,-1.17
504,34260,0.381818182,-0.68
504,34270,0.381818182,-1.17
504,34280,0.381818182,-1.17
504,34290,0.381818182,-1.17
504,34300,0.381818182,-1.17
504,34310,0.381818182,-1.17
504,34320,0.381818182,-1.17
504,34330,0.381818182,-1.17
504,34340,0.381818182,-0.68
504,34350,0.381818182,-1.17
504,34360,0.381818182,-1.17
504,34370,0.381818182,-0.68
504,34380,0.381818182,-0.68
504,34390,0.381818182,-0.68
504,34400,0.381818182,-1.17
504,34410,0.381818182,-0.68
504,34420,0.381818182,-0.68
504,34430,0.381818182,-1.17
504,34440,0.381818182,-1.66
504,34450,0.381818182,-1.66
504,34460,0.381818182,-1.66
504,34470,0.381818182,-0.68
504,34480,0.381818182,-1.66
504,34490,0.381818182,-1.17
504,34500,0.381818182,-1.66
504,34510,0.381818182,-0.68
504,34520,0.381818182,-0.68
504,34530,0.381818182,-0.68
504,34540,0.381818182,-0.68
504,34550,0.381818182,-0.68
504,34560,0.381818182,-1.17
504,34570,0.381818182,-1.66
504,34580,0.381818182,-0.68
504,34590,0.381818182,-1.17
504,34600,0.381818182,-0.68
504,34610,0.381818182,-1.17
504,34620,0.381818182,-1.17
504,34630,0.381818182,-1.17
504,34640,0.381818182,-0.68
504,34650,0.381818182,-1.17
504,34660,0.381818182,-0.68
504,34670,0.381818182,-0.68
504,34680,0.381818182,-1.17
504,34690,0.381818182,-1.17
504,34700,0.381818182,-1.17
504,34710,0.381818182,-1.17
504,34720,0.381818182,-1.17
504,34730,0.381818182,-1.17
504,34740,0.381818182,-0.68
504,34750,0.381818182,-1.17
504,34760,0.381818182,-1.17
504,34770,0.381818182,-0.68
504,34780,0.381818182,-0.68
504,34790,0.381818182,-1.17
504,34800,0.381818182,-1.17
504,34810,0.381818182,-1.17
504,34820,0.381818182,-1.17
504,34830,0.381818182,-0.68
504,34840,0.381818182,-0.68
504,34850,0.381818182,-0.68
504,34860,0.381818182,-0.68
504,34870,0.381818182,-1.17
504,34880,0.381818182,-1.17
504,34890,0.381818182,-1.17
504,34900,0.381818182,-1.66
504,34910,0.381818182,-1.17
504,34920,0.381818182,-0.68
504,34930,0.381818182,-0.68
504,34940,0.381818182,-0.68
504,34950,0.381818182,-0.68
504,34960,0.381818182,-0.68
